id,guid,link,pubdate,author,title,description,source,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,lang,coords,
11,"https://twitter.com/deporte_shop/statuses/1238775322285355011","https://twitter.com/deporte_shop/statuses/1238775322285355011","2020-03-14 06:33:46","deporte_shop","#mondaymotivation #fitnessfriday Bola de la aptitud de la forma de la pesa de gimnasia del alivio https://t.co/SgDYgBPKPD https://t.co/S7jr8T2R2N","#mondaymotivation #fitnessfriday Bola de la aptitud de la forma de la pesa de gimnasia del alivio https://t.co/SgDYgBPKPD https://t.co/S7jr8T2R2N","SocialRabbit Plugin",1168763616927145986,"https://pbs.twimg.com/profile_images/1172360692315222016/aEa4IoV9_normal.jpg",2049,13,12,"2019-09-03 01:52:25","¡Bienvenido a Top Deporte Shop!","Salta, Argentina","es","","","","","","","","","","","","","","","","","","","","",
12,"https://twitter.com/Sultan73334541/statuses/1238774732868194304","https://twitter.com/Sultan73334541/statuses/1238774732868194304","2020-03-14 06:31:26","Sultan73334541","RT @tdpcamp: Eldest TDP: Has fought Kashmir Freedom War. Respect! #MondayMotivation #KashmirWantsFreedom #pakistanheavenonearth #GenocideOf…","Eldest TDP: Has fought Kashmir Freedom War. Respect! #MondayMotivation #KashmirWantsFreedom #pakistanheavenonearth #GenocideOfIndianMuslims #tdpcampbakkakhel #tdpcamp #idpcampbakkakhel #idpcamp #bakkakhel #bannu #northwaziristan @DiaryWaziristan @A5Malik @_NadeemZaidi @hsawan https://t.co/HHcdl7cB7T","Twitter for Android",1238774060714274816,"https://pbs.twimg.com/profile_images/1238774299739258880/RNYw0Z3f_normal.jpg",58,1,0,"2020-03-14 06:28:58","","","en","","","","","","","","","","","","","","","","","","","","",
13,"https://twitter.com/SolarframeMusic/statuses/1238774215962132480","https://twitter.com/SolarframeMusic/statuses/1238774215962132480","2020-03-14 06:29:23","SolarframeMusic","Check out the latest Solarframe downloads on https://t.co/ucpIjMEAZv Today the Album \'Awareness\' has been released. #NewMusicFriday #MondayMotivation #ThrowbackThursday #FridayFeeling #SynthesizerGreatest #SaveNatureSaveEarth #Happiness #MusicMonday","Check out the latest Solarframe downloads on https://t.co/ucpIjMEAZv Today the Album \'Awareness\' has been released. #NewMusicFriday #MondayMotivation #ThrowbackThursday #FridayFeeling #SynthesizerGreatest #SaveNatureSaveEarth #Happiness #MusicMonday","Twitter Web App",1231516116809322502,"https://pbs.twimg.com/profile_images/1236624402994941955/Jq0Dink__normal.jpg",3,0,0,"2020-02-23 04:48:29","Music Company Solarframe Records","","en","","","","","","","","","","","","","","","","","","","","",
14,"https://twitter.com/Aarti_yatri/statuses/1238773681251160064","https://twitter.com/Aarti_yatri/statuses/1238773681251160064","2020-03-14 06:27:15","Aarti_yatri","RT @Shri_7474: Make your fear ur biggest weapon of ur lyf....   #MondayMotivation  #MondayMorning","Make your fear ur biggest weapon of ur lyf....   #MondayMotivation  #MondayMorning","Twitter Web App",2215106221,"https://pbs.twimg.com/profile_images/1148257108116160512/EaVKpfIg_normal.jpg",18157,328,470,"2013-11-25 23:24:33","...On a journey to self discovery...","","en","","","","","","","","","","","","","","","","","","","","",
15,"https://twitter.com/DaveWolf141/statuses/1238773445938249729","https://twitter.com/DaveWolf141/statuses/1238773445938249729","2020-03-14 06:26:19","DaveWolf141","The road to easy street, goes through the sewer. #quote #mondaymotivation https://t.co/7DO2rJTYaV","The road to easy street, goes through the sewer. #quote #mondaymotivation https://t.co/7DO2rJTYaV","The Social Jukebox",603179915,"https://pbs.twimg.com/profile_images/3435212589/e07da27f0affa0b7c2427ae3766a0669_normal.jpeg",34761,3408,2374,"2012-06-08 20:29:33","Author of 5 star brain-scan & upload sci-fi novel Mindclone, plus short stories & a possible sequel. Stay tuned. http://t.co/Xt8fDDyFSd","San Carlos, CA","en","","","","","","","","","","","","","","","","","","","","",
16,"https://twitter.com/Towcestertaxis/statuses/1238772372137746433","https://twitter.com/Towcestertaxis/statuses/1238772372137746433","2020-03-14 06:22:03","Towcestertaxis","cheeky_trip: Majorca 4⭐️ All Inclusive ➕ Kids Stay FREE‼️🥳  7 nights all inclusive from £259pp 👉 https://t.co/ZoYEbndCsm  Hotel: FERGUS Club Vell Mari https://t.co/wycXxxeHyC #SME #MondayMotivation #TuesdayThoughts #WednesdayWisdom #ThursdayMorning #FridayThoughts #Saturda…","cheeky_trip: Majorca 4⭐️ All Inclusive ➕ Kids Stay FREE‼️🥳  7 nights all inclusive from £259pp 👉 https://t.co/ZoYEbndCsm  Hotel: FERGUS Club Vell Mari https://t.co/wycXxxeHyC #SME #MondayMotivation #TuesdayThoughts #WednesdayWisdom #ThursdayMorning #FridayThoughts #Saturda…","IFTTT",1121868853,"https://pbs.twimg.com/profile_images/3183538116/74ea62d8db217c67f61c271315d1b369_normal.jpeg",232283,1436,871,"2013-01-26 07:35:01","https://t.co/WHvumADQYp TOWCESTER TAXI SERVICE TEL 01908 263263","Towcester","en","","","","","","","","","","","","","","","","","","","","",
17,"https://twitter.com/judehaste_write/statuses/1238772275198996480","https://twitter.com/judehaste_write/statuses/1238772275198996480","2020-03-14 06:21:40","judehaste_write","RT @judehaste_write: ⚡️#Free #comedy on #KindleUnlimited #MondayMotivation    A journey of self-discovery in this quirky romantic comedy, f…","⚡️#Free #comedy on #KindleUnlimited #MondayMotivation    A journey of self-discovery in this quirky romantic comedy, flying off to distant lands.A broken relationship &amp; her own shortcomings,Julia finds herself lost.But when her plane finds itself lost too https://t.co/UEmgB0bL89 https://t.co/SHUL7cVK5A","Twitter Web App",751722272646434820,"https://pbs.twimg.com/profile_images/1027873509802950656/JR28e3TE_normal.jpg",983308,8486,20252,"2016-07-09 06:18:51","#Writer quirky comedy =Amazon #UK #MentalHealthMatters☇stop workplace bullying☇ #antibullying #veggie  No Porn thanks I am fine! Be Kind to Your Mind x","England, United Kingdom","en","","","","","","","","","","","","","","","","","","","","",
18,"https://twitter.com/Official_SSR_/statuses/1238772122933022721","https://twitter.com/Official_SSR_/statuses/1238772122933022721","2020-03-14 06:21:04","Official_SSR_","RT @Official_SSR_: अगर ज़िंदगी में कुछ पाना हो,  तो तरीके बदलो इरादे नहीं…!!  #MondayMotivation  @Official_SSR_","अगर ज़िंदगी में कुछ पाना हो,  तो तरीके बदलो इरादे नहीं…!!  #MondayMotivation  @Official_SSR_","Twitter Web App",3299157295,"https://pbs.twimg.com/profile_images/1209494046420480001/w1D_rfuD_normal.jpg",190,115,39,"2015-07-28 00:16:06","🎂 #January27th | 🏠 #Jodhpur | 📚 #student of #Jai_Narain_Vyas_University | 🇮🇳 proud_to_be_an #indian | || जो दृढ़ राखे धर्म (कर्तव्य) को, ताहि राखे करतार ||","Jodhpur, India","hi","","","","","","","","","","","","","","","","","","","","",
19,"https://twitter.com/rainbowmummy00/statuses/1238771420089458688","https://twitter.com/rainbowmummy00/statuses/1238771420089458688","2020-03-14 06:18:16","rainbowmummy00","RT @GloTIMETV_: #Competition #Win a £100 Libertys Gift Card - RT&amp;F to enter - get extra entries on website - https://t.co/4V6JkcHTNK    #De…","#Competition #Win a £100 Libertys Gift Card - RT&amp;F to enter - get extra entries on website - https://t.co/4V6JkcHTNK    #DepartmentStore #Fashion #MondayMotivation #MondayThoughts #London #EnterDaily #VisitLondon  @LibertyLondon @LibertyLondonPR #GoodLuck https://t.co/sPXNlDaeYx","Twitter for Android",1030073305531932673,"https://pbs.twimg.com/profile_images/1155429408083255296/040JaxPc_normal.jpg",51700,4798,405,"2018-08-16 08:46:28","","","en","","","","","","","","","","","","","","","","","","","","",
20,"https://twitter.com/RT_Himachal/statuses/1238771216544137216","https://twitter.com/RT_Himachal/statuses/1238771216544137216","2020-03-14 06:17:27","RT_Himachal","RT @AMANKAUL19: Shimlaa 🖤 queen of himachal #MondayMotivation, #TBT #TravelTuesday #HimachalPradesh #chandigh #shimla #Delhi #COVID19india…","Shimlaa 🖤 queen of himachal #MondayMotivation, #TBT #TravelTuesday #HimachalPradesh #chandigh #shimla #Delhi #COVID19india #love @tourismgoi @narendramodi @RT_Himachal https://t.co/S6sf65ZQRP","himachalibot",2992259190,"https://pbs.twimg.com/profile_images/693093839695785988/dy2suLza_normal.jpg",475137,5,4241,"2015-01-22 06:21:34","A tweet bot, retweets, #himachal , #himachalPradesh made by @paharihacker","Himachal Pradesh, India","en","","","","","","","","","","","","","","","","","","","","",
21,"https://twitter.com/AMANKAUL19/statuses/1238771193504727041","https://twitter.com/AMANKAUL19/statuses/1238771193504727041","2020-03-14 06:17:22","AMANKAUL19","Shimlaa 🖤 queen of himachal #MondayMotivation, #TBT #TravelTuesday #HimachalPradesh #chandigh #shimla #Delhi #COVID19india #love @tourismgoi @narendramodi @RT_Himachal https://t.co/S6sf65ZQRP","Shimlaa 🖤 queen of himachal #MondayMotivation, #TBT #TravelTuesday #HimachalPradesh #chandigh #shimla #Delhi #COVID19india #love @tourismgoi @narendramodi @RT_Himachal https://t.co/S6sf65ZQRP","Twitter for Android",1215553051928383488,"https://pbs.twimg.com/profile_images/1238009345008418816/OSIhR2Q7_normal.jpg",21,3,2,"2020-01-10 03:37:41","iam a fitness model   and i have my own page on Instagram (himachal_is_calling) and like traveling, gym and fashion","Himachal Pradesh, India","en","","","","","","","","","","","","","","","","","","","","",
22,"https://twitter.com/anivisions/statuses/1238771067419844608","https://twitter.com/anivisions/statuses/1238771067419844608","2020-03-14 06:16:52","anivisions","There are no shortcuts to any place worth going - Berverly Sills  #Quote #MondayMotivation","There are no shortcuts to any place worth going - Berverly Sills  #Quote #MondayMotivation","Create Buzz Media Account",826936897142390784,"https://pbs.twimg.com/profile_images/951234324614934528/qnDPvnDS_normal.jpg",4095,76,340,"2017-02-01 18:34:54","We are a group of like minded individuals with a very diverse set of super powers. When we are not saving the world we are doing SEO related work.","Toronto, Ontario","en","","","","","","","","","","","","","","","","","","","","",
23,"https://twitter.com/compsciproject7/statuses/1238769746046312449","https://twitter.com/compsciproject7/statuses/1238769746046312449","2020-03-14 06:11:37","compsciproject7","RT @Fukyolisergikar: The longer we dwell on our misfortunes, the greater is their power to harm us.  Voltaire   #MondayMotivation #resilien…","The longer we dwell on our misfortunes, the greater is their power to harm us.  Voltaire   #MondayMotivation #resilience  #Resiliencia #resilienza #empathy https://t.co/GjnxOUuLEr","compsciproject7",985893871287721986,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",67655,99,612,"2018-04-16 10:53:10","","","en","","","","","","","","","","","","","","","","","","","","",
24,"https://twitter.com/pablomalagap/statuses/1238769665339469824","https://twitter.com/pablomalagap/statuses/1238769665339469824","2020-03-14 06:11:18","pablomalagap","RT @Fukyolisergikar: The longer we dwell on our misfortunes, the greater is their power to harm us.  Voltaire   #MondayMotivation #resilien…","The longer we dwell on our misfortunes, the greater is their power to harm us.  Voltaire   #MondayMotivation #resilience  #Resiliencia #resilienza #empathy https://t.co/GjnxOUuLEr","Twitter for Android",2562764355,"https://pbs.twimg.com/profile_images/1238506302206349316/pmHao5Q__normal.jpg",31304,503,517,"2014-05-24 20:34:48","","España","en","","","","","","","","","","","","","","","","","","","","",
25,"https://twitter.com/Amanda__Swan/statuses/1238768310482845696","https://twitter.com/Amanda__Swan/statuses/1238768310482845696","2020-03-14 06:05:55","Amanda__Swan","#mondaymotivation #9march2020 Photo of me shot in the scorpion.residence #greatstudiophotography #greatstudio #spacious #naturallight #glamourgirl #veganmodel #plantfoods amandaswan #onlinemagazine #goodhealthyfood https://t.co/DXmdtdWHnt","#mondaymotivation #9march2020 Photo of me shot in the scorpion.residence #greatstudiophotography #greatstudio #spacious #naturallight #glamourgirl #veganmodel #plantfoods amandaswan #onlinemagazine #goodhealthyfood https://t.co/DXmdtdWHnt","Instagram",177926847,"https://pbs.twimg.com/profile_images/984716117561298945/f2mxo6BW_normal.jpg",2950,176,697,"2010-08-13 08:24:35","Model and passionate vegan. Flattered by all your lovely comments. Like to see more? Please visit my website.","UK","en","","","","","","","","","","","","","","","","","","","","",
26,"https://twitter.com/sharu_das/statuses/1238768303062962176","https://twitter.com/sharu_das/statuses/1238768303062962176","2020-03-14 06:05:53","sharu_das","RT @SatlokChannel: Srimad Bhagavad Gita CHAPTER 18 VERSE 66 Relinquishing all my religious practices in me, you go in the refuge of one Com…","Srimad Bhagavad Gita CHAPTER 18 VERSE 66 Relinquishing all my religious practices in me, you go in the refuge of one Complete God.  The meaning of “vraj” word is ‘to go’, ‘to depart’. - JagatGuru Tatvdarshi Sant Rampal Ji Maharaj #MondayMotivation https://t.co/cUrTwheFLN","Twitter for Android",1225779809948766208,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",24123,24,96,"2020-02-07 08:55:17","Jai ho bandi chor ki, sat saheb","","en","","","","","","","","","","","","","","","","","","","","",
27,"https://twitter.com/sharu_das/statuses/1238768062196678657","https://twitter.com/sharu_das/statuses/1238768062196678657","2020-03-14 06:04:55","sharu_das","RT @SatlokChannel: It has been said in Srimad Bhagavad Gita Adhyay 4 Shlok 31-32 that apart from yagya, those who experience the joy of the…","It has been said in Srimad Bhagavad Gita Adhyay 4 Shlok 31-32 that apart from yagya, those who experience the joy of the jaap of Satnaam &amp; Saarnaam, they attain the Supreme God. - Sant Rampal Ji Maharaj Watch Sadhna tv 07:30 pm (IST). #MondayMotivation #GodMorningMonday https://t.co/WHFyjPPLtI","Twitter for Android",1225779809948766208,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",24123,24,96,"2020-02-07 08:55:17","Jai ho bandi chor ki, sat saheb","","en","","","","","","","","","","","","","","","","","","","","",
28,"https://twitter.com/Jplezbert/statuses/1238767725591306240","https://twitter.com/Jplezbert/statuses/1238767725591306240","2020-03-14 06:03:35","Jplezbert","RT @RuthSoukup: Your secret (fear) identity is keeping you stuck - here\'s what to do https://t.co/OFTyvtIung @Oprah #tedtalk #tedx #tedxmil…","Your secret (fear) identity is keeping you stuck - here\'s what to do https://t.co/OFTyvtIung @Oprah #tedtalk #tedx #tedxmilehigh #foodforthought #goodtoknow #lifehacks #feararchetypes #doitscared #mondaymotivation https://t.co/u22TxsclMo","Twitter for Android",462463476,"https://pbs.twimg.com/profile_images/1209977368556781568/4vdgqyhR_normal.jpg",338,83,17,"2012-01-12 19:03:36","","","en","","","","","","","","","","","","","","","","","","","","",
29,"https://twitter.com/mica50254084/statuses/1238767622235099137","https://twitter.com/mica50254084/statuses/1238767622235099137","2020-03-14 06:03:10","mica50254084","RT @renaissancegd: A touch of spring in #mylittlegarden #MondayMotivation 🌱🌷🐝🌿🌼 https://t.co/BlhBVWewor","A touch of spring in #mylittlegarden #MondayMotivation 🌱🌷🐝🌿🌼 https://t.co/BlhBVWewor","Twitter for iPhone",898952254702575616,"https://pbs.twimg.com/profile_images/992455234294235136/KK9Bi9Cd_normal.jpg",12105,713,556,"2017-08-19 12:58:14","","","en","","","","","","","","","","","","","","","","","","","","",
30,"https://twitter.com/detous/statuses/1238767597727805442","https://twitter.com/detous/statuses/1238767597727805442","2020-03-14 06:03:05","detous","RT @Fukyolisergikar: The longer we dwell on our misfortunes, the greater is their power to harm us.  Voltaire   #MondayMotivation #resilien…","The longer we dwell on our misfortunes, the greater is their power to harm us.  Voltaire   #MondayMotivation #resilience  #Resiliencia #resilienza #empathy https://t.co/GjnxOUuLEr","Twitter Web App",85504593,"https://pbs.twimg.com/profile_images/1079023577821700102/XmxszXtq_normal.jpg",182128,1434,1693,"2009-10-27 01:24:39","Travel w/  temp agencies, mainly legal. Political focus from working at CA Courthouse & living in FL 2000. Cert. Home Health Aide. *Nature*Wildlife*Environment*","No Name, CO","en","","","","","","","","","","","","","","","","","","","","",
31,"https://twitter.com/sharu_das/statuses/1238767495915245568","https://twitter.com/sharu_das/statuses/1238767495915245568","2020-03-14 06:02:40","sharu_das","RT @SatlokChannel: Holy Rig ved, Mandal 9, Sukt 96, Mantra 18 The Supreme God Kabir lives in Eternal Place called Satlok. To know more, Wat…","Holy Rig ved, Mandal 9, Sukt 96, Mantra 18 The Supreme God Kabir lives in Eternal Place called Satlok. To know more, Watch auspicious Satsang by  Spiritual Leader Saint Rampal Ji Maharaj on Mh1 Shraddha tv 02:00 pm (IST).  #MondayMotivation #GodMorningMonday https://t.co/K2GE2OtVjD","Twitter for Android",1225779809948766208,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",24123,24,96,"2020-02-07 08:55:17","Jai ho bandi chor ki, sat saheb","","en","","","","","","","","","","","","","","","","","","","","",
32,"https://twitter.com/thedanicamusic/statuses/1238767179215933440","https://twitter.com/thedanicamusic/statuses/1238767179215933440","2020-03-14 06:01:25","thedanicamusic","RT @PastorBKnight: One of the most commonly misunderstood topics in Christianity: THE WRATH OF GOD. #StoryLife #365Supreme #MondayMotivatio…","One of the most commonly misunderstood topics in Christianity: THE WRATH OF GOD. #StoryLife #365Supreme #MondayMotivation #WrathofGod #BookOfJohn https://t.co/ZZ21aBripg","Twitter for Android",1178183366736138241,"https://pbs.twimg.com/profile_images/1238408295238348802/9bN-EVjW_normal.jpg",2689,61,29,"2019-09-29 01:43:12","MUSIC • TRAVEL • VLOGS • PRAISE • WORSHIP  singer•drummer•artist•Christian•volunteer•actress•vlogger•traveler•vegan•Lambily•bff of @MikeyBustos ♥️🏳️‍🌈🦋🌻","Republic of the Philippines","en","","","","","","","","","","","","","","","","","","","","",
33,"https://twitter.com/RuthSoukup/statuses/1238767017588592640","https://twitter.com/RuthSoukup/statuses/1238767017588592640","2020-03-14 06:00:46","RuthSoukup","RT @RuthSoukup: What if your deepest fear isn\'t what you think it is? Here’s how to know for sure. https://t.co/OFTyvtIung @RobinRoberts #t…","What if your deepest fear isn\'t what you think it is? Here’s how to know for sure. https://t.co/OFTyvtIung @RobinRoberts #tedx #tedxmilehigh #foodforthought #goodtoknow #lifehacks #feararchetypes #doitscared #tedtalk#mondaymotivation https://t.co/rqhP0qC2QP","SmarterQueue",52563180,"https://pbs.twimg.com/profile_images/1227962550677053440/szUrSIhI_normal.jpg",33974,1009,12060,"2009-06-30 19:44:37","Tedx Talk Speaker, New York Times bestselling author, entrepreneur, product creator, wife, mom, daughter, sister, friend, and depression survivor","Punta Gorda, FL","en","","","","","","","","","","","","","","","","","","","","",
34,"https://twitter.com/sharu_das/statuses/1238767006536454145","https://twitter.com/sharu_das/statuses/1238767006536454145","2020-03-14 06:00:44","sharu_das","RT @SatlokChannel: How were the souls caught in Kaal\'s trap? Who is the Eternal God and where does He live? To know, watch auspicious Satsa…","How were the souls caught in Kaal\'s trap? Who is the Eternal God and where does He live? To know, watch auspicious Satsang by Spiritual Leader Saint Rampal Ji Maharaj on Mh1 Shraddha tv 02:00 pm (IST). #MondayMotivation #परमात्माकहाँरहता_है https://t.co/m2mOhNTM7r","Twitter for Android",1225779809948766208,"https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png",24123,24,96,"2020-02-07 08:55:17","Jai ho bandi chor ki, sat saheb","","en","","","","","","","","","","","","","","","","","","","","",
